ye,ma,co,zcode,brd,type,brand,model,org,loc,cla,home,frm,qu,cy,hp,we,pl,do,le,wi,he,li1,li2,li3,li,sp,ac,pr,princ,eurpr,exppr,avexr,avdexr,avcpr,avppr,avdcpr,avdppr,xexr,tax,pop,ngdp,rgdp,engdp,ergdp,engdpc,ergdpc,inc,qu_tot,s
70,2,26,35,4,citroen 2 CV 6 - 2 CV 4,citroen,2CV6,1,3,1,1,4,48284,435.0,17.5,560,4.0,5.0,383.0,148.0,160.0,5.5,5.5,5.5,5.5,102.0,,6124.0,0.39182794094085693,1102.5909423828125,1102.5909423828125,5.554190158843994,5.554190158843994,21.62464141845703,,21.62464141845703,,1.0,0.33000001311302185,50770000,793499992064,3725458931712.0,142865104896,670747459584.0,2813.967041015625,13211.4921875,19999.5826,1213047,0.03980389877721144
70,2,36,36,4,citroen dyane,citroen,dyane,1,3,1,1,4,38897,435.0,19.0,590,4.0,5.0,387.0,150.0,154.0,5.5,5.5,5.5,5.5,104.0,,6892.0,0.44096639752388,1240.864990234375,1240.864990234375,5.554190158843994,5.554190158843994,21.62464141845703,,21.62464141845703,,1.0,0.33000001311302185,50770000,793499992064,3725458931712.0,142865104896,670747459584.0,2813.967041015625,13211.4921875,19999.5826,1213047,0.03206553414665714
70,2,64,67,7,fiat 128,fiat,128,3,5,1,0,4,25016,1116.0,40.5,785,5.0,2.0,385.0,159.0,142.0,8.0,8.0,8.0,8.0,135.0,19.100000381469727,9780.0,0.6257474422454834,1760.832763671875,15.622941017150879,626.0025024414062,5.554190158843994,10.65000057220459,,21.62464141845703,,0.008872472681105137,0.33000001311302185,50770000,793499992064,3725458931712.0,142865104896,670747459584.0,2813.967041015625,13211.4921875,19999.5826,1213047,0.02062244908894709
70,2,71,80,8,ford escort,ford,escort,2,4,2,0,5,25582,1098.0,29.5,825,5.0,2.0,398.0,157.0,138.0,8.199999809265137,8.199999809265137,8.199999809265137,8.199999809265137,125.0,28.399999618530273,8122.0,0.5196647047996521,1462.3193359375,2229.1904296875,3.64347505569458,5.554190158843994,47.084556579589844,48.170536041259766,21.62464141845703,,1.5244210958480835,0.33000001311302185,50770000,793499992064,3725458931712.0,142865104896,670747459584.0,2813.967041015625,13211.4921875,19999.5826,1213047,0.021089042716399282
70,2,77,79,8,ford taunus/cortina,ford,taunus,2,1,3,0,5,3443,1599.0,47.0,930,5.0,4.0,427.0,165.0,139.0,10.399999618530273,10.399999618530273,10.399999618530273,10.399999618530273,139.0,16.200000762939453,14444.0,0.9241611361503601,2600.55908203125,290.8559265136719,49.66032409667969,5.554190158843994,31.504833221435547,,21.62464141845703,,0.11184361577033997,0.33000001311302185,50770000,793499992064,3725458931712.0,142865104896,670747459584.0,2813.967041015625,13211.4921875,19999.5826,1213047,0.002838307171939752
70,2,134,159,16,mercedes 200-300,mercedes,200,2,4,5,0,12,8995,1988.0,70.0,1330,5.0,4.0,468.5,177.0,144.0,10.899999618530273,10.899999618530273,10.899999618530273,10.899999618530273,160.0,15.199999809265137,22720.0,1.4536792039871216,4090.60546875,6235.80517578125,3.64347505569458,5.554190158843994,47.084556579589844,48.170536041259766,21.62464141845703,,1.5244210958480835,0.33000001311302185,50770000,793499992064,3725458931712.0,142865104896,670747459584.0,2813.967041015625,13211.4921875,19999.5826,1213047,0.007415211446877162
70,2,165,197,19,opel kadett,opel,kadet,2,4,2,0,15,22317,1078.0,33.0,745,5.0,2.0,410.5,157.0,140.0,7.5,8.800000190734863,10.0,8.766666412353516,125.0,26.0,8440.0,0.5400111079216003,1519.573486328125,2316.4697265625,3.64347505569458,5.554190158843994,47.084556579589844,48.170536041259766,21.62464141845703,,1.5244210958480835,0.33000001311302185,50770000,793499992064,3725458931712.0,142865104896,670747459584.0,2813.967041015625,13211.4921875,19999.5826,1213047,0.01839747346970068
70,2,172,194,19,opel rekord,opel,record,2,4,4,0,15,4159,1492.0,29.5,1025,5.0,2.0,455.0,175.0,146.0,9.0,10.5,12.0,10.5,143.0,22.0,11670.0,0.746674120426178,2101.116455078125,3202.986083984375,3.64347505569458,5.554190158843994,47.084556579589844,48.170536041259766,21.62464141845703,,1.5244210958480835,0.33000001311302185,50770000,793499992064,3725458931712.0,142865104896,670747459584.0,2813.967041015625,13211.4921875,19999.5826,1213047,0.0034285563543704407
70,2,186,202,20,peugeot 504,peugeot,504,1,3,4,1,16,59683,1796.0,56.0,1200,6.0,4.0,449.0,169.0,146.0,11.600000381469727,11.600000381469727,11.600000381469727,11.600000381469727,156.0,14.800000190734863,14400.0,0.9213459491729736,2592.63720703125,2592.63720703125,5.554190158843994,5.554190158843994,21.62464141845703,,21.62464141845703,,1.0,0.33000001311302185,50770000,793499992064,3725458931712.0,142865104896,670747459584.0,2813.967041015625,13211.4921875,19999.5826,1213047,0.04920089658521063
70,2,187,207,20,peugeot 304,peugeot,304,1,3,2,1,16,81344,1288.0,43.0,915,5.0,4.0,414.0,157.0,141.0,10.100000381469727,10.100000381469727,10.100000381469727,10.100000381469727,150.0,15.600000381469727,11300.0,0.7230006456375122,2034.5,2034.5,5.554190158843994,5.554190158843994,21.62464141845703,,21.62464141845703,,1.0,0.33000001311302185,50770000,793499992064,3725458931712.0,142865104896,670747459584.0,2813.967041015625,13211.4921875,19999.5826,1213047,0.06705758309447202
70,2,196,227,22,renault 4,renault,4,1,3,1,1,18,99599,747.0,20.0,650,4.0,5.0,367.0,148.5,155.0,5.5,6.0,6.0,5.833333492279053,110.0,,6992.0,0.4473646283149719,1258.869384765625,1258.869384765625,5.554190158843994,5.554190158843994,21.62464141845703,,21.62464141845703,,1.0,0.33000001311302185,50770000,793499992064,3725458931712.0,142865104896,670747459584.0,2813.967041015625,13211.4921875,19999.5826,1213047,0.08210646413535502
70,2,212,337,22,renault 16,renault,16,1,3,2,1,18,85741,1470.0,40.5,980,5.0,4.0,423.0,165.0,145.5,8.5,10.0,11.5,10.0,142.0,20.0,12060.0,0.7716272473335266,2171.333740234375,2171.333740234375,5.554190158843994,5.554190158843994,21.62464141845703,,21.62464141845703,,1.0,0.33000001311302185,50770000,793499992064,3725458931712.0,142865104896,670747459584.0,2813.967041015625,13211.4921875,19999.5826,1213047,0.070682339596075
70,2,213,338,22,renault 6,renault,6,1,3,1,1,18,99739,845.0,25.0,750,5.0,5.0,385.0,154.0,150.0,7.0,7.0,7.0,7.0,117.0,,8800.0,0.5630447268486023,1584.389404296875,1584.389404296875,5.554190158843994,5.554190158843994,21.62464141845703,,21.62464141845703,,1.0,0.33000001311302185,50770000,793499992064,3725458931712.0,142865104896,670747459584.0,2813.967041015625,13211.4921875,19999.5826,1213047,0.08222187598666829
70,2,214,319,22,renault 12,renault,12,1,3,1,1,18,89779,1289.0,39.5,880,5.0,4.0,434.0,163.5,143.5,8.25,8.25,8.25,8.25,140.0,17.0,10480.0,0.6705350875854492,1886.86376953125,1886.86376953125,5.554190158843994,5.554190158843994,21.62464141845703,,21.62464141845703,,1.0,0.33000001311302185,50770000,793499992064,3725458931712.0,142865104896,670747459584.0,2813.967041015625,13211.4921875,19999.5826,1213047,0.07401114713609613
70,2,217,242,36,rover mini,rover,mini,7,12,1,0,19,10613,848.0,25.5,634,4.0,2.0,305.0,141.0,135.0,7.5,7.5,7.5,7.5,118.0,26.0,8195.0,0.5243354439735413,1475.462646484375,19634.037109375,0.4173874258995056,5.554190158843994,14.706750869750977,15.810968399047852,21.62464141845703,,13.307037353515625,0.33000001311302185,50770000,793499992064,3725458931712.0,142865104896,670747459584.0,2813.967041015625,13211.4921875,19999.5826,1213047,0.008749042699911875
70,2,291,305,30,"volkswagen coccinelle-beetle,1200",VW,kaefer,6,4,1,0,26,22006,1200.0,25.0,760,5.0,2.0,407.0,155.0,150.0,7.5,7.5,7.5,7.5,115.0,37.0,6980.0,0.4465968608856201,1256.7088623046875,1915.75341796875,3.64347505569458,5.554190158843994,47.084556579589844,48.170536041259766,21.62464141845703,,1.5244210958480835,0.33000001311302185,50770000,793499992064,3725458931712.0,142865104896,670747459584.0,2813.967041015625,13211.4921875,19999.5826,1213047,0.01814109428571193
70,2,400,355,1,alfa 1750,alfa romeo,1750,3,5,3,0,1,3522,1779.0,97.0,1110,5.0,4.0,439.0,156.5,143.0,11.600000381469727,11.600000381469727,11.600000381469727,11.600000381469727,180.0,,23690.0,1.5157420635223389,4265.248046875,37.843299865722656,626.0025024414062,5.554190158843994,10.65000057220459,,21.62464141845703,,0.008872472681105137,0.33000001311302185,50770000,793499992064,3725458931712.0,142865104896,670747459584.0,2813.967041015625,13211.4921875,19999.5826,1213047,0.002903432430895093
70,2,402,356,1,alfa giulia,alfa romeo,giulia,3,5,2,0,1,1985,1300.0,62.0,1050,5.0,4.0,416.0,156.0,143.0,10.399999618530273,10.399999618530273,10.399999618530273,10.399999618530273,175.0,16.399999618530273,18490.0,1.18303382396698,3329.01806640625,29.536623001098633,626.0025024414062,5.554190158843994,10.65000057220459,,21.62464141845703,,0.008872472681105137,0.33000001311302185,50770000,793499992064,3725458931712.0,142865104896,670747459584.0,2813.967041015625,13211.4921875,19999.5826,1213047,0.0016363751775487676
70,2,412,17,3,BMW 2002,BMW,2002,2,4,4,0,2,2904,1990.0,73.5,940,5.0,2.0,423.0,159.0,141.0,10.0,10.0,10.0,10.0,170.0,10.899999618530273,19200.0,1.2284612655639648,3456.849609375,5269.6943359375,3.64347505569458,5.554190158843994,47.084556579589844,48.170536041259766,21.62464141845703,,1.5244210958480835,0.33000001311302185,50770000,793499992064,3725458931712.0,142865104896,670747459584.0,2813.967041015625,13211.4921875,19999.5826,1213047,0.0023939715443836882
70,2,417,31,4,citroen ami,citroen,ami,1,3,1,1,4,74371,602.0,23.5,725,4.0,4.0,399.0,152.5,148.5,6.400000095367432,6.400000095367432,6.400000095367432,6.400000095367432,125.0,,8820.0,0.5643243789672852,1587.990234375,1587.990234375,5.554190158843994,5.554190158843994,21.62464141845703,,21.62464141845703,,1.0,0.33000001311302185,50770000,793499992064,3725458931712.0,142865104896,670747459584.0,2813.967041015625,13211.4921875,19999.5826,1213047,0.061309248528704986
70,2,418,366,4,citroen d-ds 20,citroen,d-ds 20,1,3,4,1,4,44669,1985.0,67.0,1260,5.0,4.0,487.5,180.5,147.0,10.399999618530273,10.399999618530273,10.399999618530273,10.399999618530273,159.0,,14180.0,0.9072698354721069,2553.02734375,2553.02734375,5.554190158843994,5.554190158843994,21.62464141845703,,21.62464141845703,,1.0,0.33000001311302185,50770000,793499992064,3725458931712.0,142865104896,670747459584.0,2813.967041015625,13211.4921875,19999.5826,1213047,0.03682379990222968
70,2,419,367,4,citroen ds 21-23,citroen,ds 21-23,1,3,4,1,4,16106,2175.0,78.0,1290,5.0,4.0,487.5,180.5,147.0,10.0,10.0,10.0,10.0,178.0,,19680.0,1.259172797203064,3543.270751953125,3543.270751953125,5.554190158843994,5.554190158843994,21.62464141845703,,21.62464141845703,,1.0,0.33000001311302185,50770000,793499992064,3725458931712.0,142865104896,670747459584.0,2813.967041015625,13211.4921875,19999.5826,1213047,0.01327730912322441
70,2,422,370,40,daf 33,daf,33,8,8,1,0,31,7393,746.0,20.5,660,4.0,2.0,362.0,144.0,138.0,6.0,7.0,7.5,6.833333492279053,112.0,17.0,8065.0,0.516017735004425,1452.056884765625,2232.217041015625,3.61299991607666,5.554190158843994,38.754817962646484,47.34318161010742,21.62464141845703,,1.5372793674468994,0.33000001311302185,50770000,793499992064,3725458931712.0,142865104896,670747459584.0,2813.967041015625,13211.4921875,19999.5826,1213047,0.0060945701197068205
70,2,429,375,7,fiat 124,fiat,124,3,5,3,0,4,4470,1197.0,44.0,885,5.0,4.0,403.0,162.5,142.0,8.899999618530273,8.899999618530273,8.899999618530273,8.899999618530273,140.0,19.600000381469727,10290.0,0.6583784818649292,1852.6552734375,16.437633514404297,626.0025024414062,5.554190158843994,10.65000057220459,,21.62464141845703,,0.008872472681105137,0.33000001311302185,50770000,793499992064,3725458931712.0,142865104896,670747459584.0,2813.967041015625,13211.4921875,19999.5826,1213047,0.0036849355383591896
70,2,431,376,7,fiat 125-125S,fiat,125,3,5,2,0,4,3592,1608.0,66.0,1030,5.0,4.0,422.0,161.0,144.0,9.899999618530273,9.899999618530273,9.899999618530273,9.899999618530273,160.0,14.800000190734863,12790.0,0.8183343410491943,2302.765869140625,20.431228637695312,626.0025024414062,5.554190158843994,10.65000057220459,,21.62464141845703,,0.008872472681105137,0.33000001311302185,50770000,793499992064,3725458931712.0,142865104896,670747459584.0,2813.967041015625,13211.4921875,19999.5826,1213047,0.0029611383565517247
70,2,434,380,7,fiat 500/600,fiat,500/600,3,5,1,0,4,9771,499.0,13.0,520,4.0,2.0,297.0,132.0,132.5,5.300000190734863,5.300000190734863,5.300000190734863,5.300000190734863,95.0,,5730.0,0.36661890149116516,1031.653564453125,9.153318405151367,626.0025024414062,5.554190158843994,10.65000057220459,,21.62464141845703,,0.008872472681105137,0.33000001311302185,50770000,793499992064,3725458931712.0,142865104896,670747459584.0,2813.967041015625,13211.4921875,19999.5826,1213047,0.008054922851299249
70,2,435,379,7,fiat 850,fiat,850,3,5,1,0,4,17243,843.0,25.0,670,5.0,2.0,357.5,142.5,138.5,6.300000190734863,6.300000190734863,6.300000190734863,6.300000190734863,120.5,35.29999923706055,6940.0,0.4440375566482544,1249.507080078125,11.086217880249023,626.0025024414062,5.554190158843994,10.65000057220459,,21.62464141845703,,0.008872472681105137,0.33000001311302185,50770000,793499992064,3725458931712.0,142865104896,670747459584.0,2813.967041015625,13211.4921875,19999.5826,1213047,0.014214618229961411
70,2,437,79,8,ford 12-15M,ford,12-15M,2,4,3,0,5,4003,1305.0,37.0,890,5.0,4.0,432.0,160.0,140.0,7.800000190734863,7.800000190734863,7.800000190734863,7.800000190734863,130.0,23.0,11355.0,0.7265196442604065,2044.4024658203125,3116.5302734375,3.64347505569458,5.554190158843994,47.084556579589844,48.170536041259766,21.62464141845703,,1.5244210958480835,0.33000001311302185,50770000,793499992064,3725458931712.0,142865104896,670747459584.0,2813.967041015625,13211.4921875,19999.5826,1213047,0.0032999545771928047
70,2,453,394,42,lancia a111,lancia,a111,3,5,2,0,4,3201,1438.0,55.0,930,5.0,4.0,402.0,161.0,134.5,8.5,8.5,8.5,8.5,155.0,13.0,14333.0,0.9170591235160828,2580.57421875,22.896074295043945,626.0025024414062,5.554190158843994,10.65000057220459,,21.62464141845703,,0.008872472681105137,0.33000001311302185,50770000,793499992064,3725458931712.0,142865104896,670747459584.0,2813.967041015625,13211.4921875,19999.5826,1213047,0.002638809543241111
70,2,455,396,14,lancia fulvia,lancia,fulvia,3,5,2,0,4,1450,1298.0,67.5,930,4.0,2.0,397.5,155.5,130.0,8.899999618530273,8.899999618530273,8.899999618530273,8.899999618530273,173.0,13.5,18430.0,1.1791948080062866,3318.215576171875,29.440776824951172,626.0025024414062,5.554190158843994,10.65000057220459,,21.62464141845703,,0.008872472681105137,0.33000001311302185,50770000,793499992064,3725458931712.0,142865104896,670747459584.0,2813.967041015625,13211.4921875,19999.5826,1213047,0.0011953370314587975
70,2,458,399,42,lancia primula,lancia,primula,3,5,1,0,4,3223,1197.0,16.0,885,5.0,5.0,378.5,158.0,140.0,8.399999618530273,8.399999618530273,8.399999618530273,8.399999618530273,145.0,,12745.0,0.8154551386833191,2294.6640625,20.359344482421875,626.0025024414062,5.554190158843994,10.65000057220459,,21.62464141845703,,0.008872472681105137,0.33000001311302185,50770000,793499992064,3725458931712.0,142865104896,670747459584.0,2813.967041015625,13211.4921875,19999.5826,1213047,0.0026569456913046238
70,2,481,196,19,opel olympia,opel,olympia,2,4,3,0,15,1880,1078.0,44.0,770,5.0,2.0,418.0,157.0,140.0,8.0,9.5,11.0,9.5,140.0,17.0,11970.0,0.7658687829971313,2155.129638671875,3285.3251953125,3.64347505569458,5.554190158843994,47.084556579589844,48.170536041259766,21.62464141845703,,1.5244210958480835,0.33000001311302185,50770000,793499992064,3725458931712.0,142865104896,670747459584.0,2813.967041015625,13211.4921875,19999.5826,1213047,0.0015498162890638203
70,2,490,420,20,peugeot 204,peugeot,204,1,3,1,1,16,112764,1130.0,36.0,865,5.0,4.0,399.0,156.0,140.0,6.800000190734863,7.699999809265137,8.5,7.666666507720947,140.0,,10850.0,0.694208562374115,1953.4801025390625,1953.4801025390625,5.554190158843994,5.554190158843994,21.62464141845703,,21.62464141845703,,1.0,0.33000001311302185,50770000,793499992064,3725458931712.0,142865104896,670747459584.0,2813.967041015625,13211.4921875,19999.5826,1213047,0.09295930001063438
70,2,491,421,20,peugeot 404,peugeot,404,1,3,3,1,16,24298,1618.0,50.5,1090,5.0,4.0,445.0,162.0,145.0,10.0,10.5,11.0,10.5,150.0,,12300.0,0.7869830131530762,2214.544189453125,2214.544189453125,5.554190158843994,5.554190158843994,21.62464141845703,,21.62464141845703,,1.0,0.33000001311302185,50770000,793499992064,3725458931712.0,142865104896,670747459584.0,2813.967041015625,13211.4921875,19999.5826,1213047,0.020030551165783353
70,2,497,426,22,renault 8-10,renault,8-10,1,3,1,1,18,30519,1108.0,31.5,765,5.0,4.0,399.5,149.0,140.5,6.0,7.0,8.0,7.0,133.0,23.200000762939453,8750.0,0.5598456263542175,1575.38720703125,1575.38720703125,5.554190158843994,5.554190158843994,21.62464141845703,,21.62464141845703,,1.0,0.33000001311302185,50770000,793499992064,3725458931712.0,142865104896,670747459584.0,2813.967041015625,13211.4921875,19999.5826,1213047,0.025158959215924856
70,2,500,429,36,rover 1300-1600,rover,1300,7,12,1,0,19,1623,1296.0,45.5,914,5.0,4.0,394.0,157.0,133.0,8.0,9.0,10.0,9.0,137.0,18.5,13490.0,0.8631219863891602,2428.796875,32320.091796875,0.4173874258995056,5.554190158843994,14.706750869750977,15.810968399047852,21.62464141845703,,13.307037353515625,0.33000001311302185,50770000,793499992064,3725458931712.0,142865104896,670747459584.0,2813.967041015625,13211.4921875,19999.5826,1213047,0.00133795310486733
70,2,521,446,46,talbot/simca 1000,tal/simca,1000,1,3,1,1,33,88646,944.0,32.5,775,5.0,4.0,380.0,148.5,140.0,7.0,7.0,7.0,7.0,133.0,23.700000762939453,8140.0,0.5208163857460022,1465.5601806640625,1465.5601806640625,5.554190158843994,5.554190158843994,21.62464141845703,,21.62464141845703,,1.0,0.33000001311302185,50770000,793499992064,3725458931712.0,142865104896,670747459584.0,2813.967041015625,13211.4921875,19999.5826,1213047,0.07307713551082522
70,2,524,448,46,talbot/simca 1301-1501,tal/simca,1301,1,3,2,1,33,24195,1290.0,34.0,1000,5.0,4.0,446.0,158.0,142.5,8.5,8.5,8.5,8.5,140.0,,9995.0,0.6395036578178406,1799.542236328125,1799.542236328125,5.554190158843994,5.554190158843994,21.62464141845703,,21.62464141845703,,1.0,0.33000001311302185,50770000,793499992064,3725458931712.0,142865104896,670747459584.0,2813.967041015625,13211.4921875,19999.5826,1213047,0.01994564101803145
70,2,541,293,31,volvo 140,volvo,140,6,11,4,0,27,3831,1985.0,60.5,1180,5.0,4.0,464.0,173.0,144.0,11.0,11.5,12.0,11.5,150.0,,19400.0,1.241257667541504,3492.8583984375,3735.4384765625,5.19350004196167,5.554190158843994,19.92853546142578,,21.62464141845703,,1.0694502592086792,0.33000001311302185,50770000,793499992064,3725458931712.0,142865104896,670747459584.0,2813.967041015625,13211.4921875,19999.5826,1213047,0.0031581628741507955
70,2,544,386,8,ford 17M,ford,17M,2,4,4,0,5,2191,1498.0,44.0,1050,5.0,4.0,472.0,176.0,148.0,9.5,9.5,9.5,9.5,135.0,19.100000381469727,14785.0,0.945979118347168,2661.954345703125,4057.939208984375,3.64347505569458,5.554190158843994,47.084556579589844,48.170536041259766,21.62464141845703,,1.5244210958480835,0.33000001311302185,50770000,793499992064,3725458931712.0,142865104896,670747459584.0,2813.967041015625,13211.4921875,19999.5826,1213047,0.0018061954730525694
71,2,15,14,2,audi 100/200,audi,100/200,2,4,4,0,26,2059,1760.0,59.0,1050,5.0,4.0,459.0,173.0,142.0,8.899999618530273,8.899999618530273,8.899999618530273,8.899999618530273,160.0,13.5,19690.0,1.1412718296051025,3545.0712890625,5628.4306640625,3.4983108043670654,5.554190158843994,49.55015563964844,50.20954132080078,22.791833877563477,,1.5876777172088623,0.33000001311302185,51250000,884199981056,3903753551872.0,159195119616,702848368640.0,3106.246337890625,13714.1142578125,20800.18,1342080,0.001534185741535527
71,2,26,35,4,citroen 2 CV 6 - 2 CV 4,citroen,2CV6,1,3,1,1,4,59934,435.0,17.5,560,4.0,5.0,383.0,148.0,160.0,5.400000095367432,5.400000095367432,5.400000095367432,5.400000095367432,102.0,,7260.0,0.42080414295196533,1307.1212158203125,1307.1212158203125,5.554190158843994,5.554190158843994,22.791833877563477,,22.791833877563477,,1.0,0.33000001311302185,51250000,884199981056,3903753551872.0,159195119616,702848368640.0,3106.246337890625,13714.1142578125,20800.18,1342080,0.044657546494992845
71,2,35,30,4,citroen GSA/GSX,citroen,GSA,1,3,3,1,4,100171,1015.0,41.0,880,5.0,4.0,412.0,161.0,135.0,9.300000190734863,9.300000190734863,9.300000190734863,9.300000190734863,147.0,,12100.0,0.7013402581214905,2178.535400390625,2178.535400390625,5.554190158843994,5.554190158843994,22.791833877563477,,22.791833877563477,,1.0,0.33000001311302185,51250000,884199981056,3903753551872.0,159195119616,702848368640.0,3106.246337890625,13714.1142578125,20800.18,1342080,0.07463862064854554
71,2,36,36,4,citroen dyane,citroen,dyane,1,3,1,1,4,36128,435.0,17.5,590,4.0,5.0,387.0,150.0,154.0,5.400000095367432,5.400000095367432,5.400000095367432,5.400000095367432,104.0,,7860.0,0.45558133721351624,1415.1478271484375,1415.1478271484375,5.554190158843994,5.554190158843994,22.791833877563477,,22.791833877563477,,1.0,0.33000001311302185,51250000,884199981056,3903753551872.0,159195119616,702848368640.0,3106.246337890625,13714.1142578125,20800.18,1342080,0.02691940867906533
71,2,64,67,7,fiat 128,fiat,128,3,5,1,0,4,25819,1116.0,40.5,785,5.0,2.0,385.5,159.0,142.0,8.0,8.0,8.0,8.0,140.0,19.100000381469727,10000.0,0.5796200633049011,1800.4425048828125,15.984898567199707,625.5904541015625,5.554190158843994,11.166666984558105,,22.791833877563477,,0.008878316730260849,0.33000001311302185,51250000,884199981056,3903753551872.0,159195119616,702848368640.0,3106.246337890625,13714.1142578125,20800.18,1342080,0.019238048402479734
71,2,71,80,8,ford escort,ford,escort,2,4,2,0,5,26255,1098.0,32.5,805,5.0,2.0,398.0,157.0,140.5,8.300000190734863,8.300000190734863,8.300000190734863,8.300000190734863,126.0,26.700000762939453,8600.0,0.49847322702407837,1548.3804931640625,2458.329345703125,3.4983108043670654,5.554190158843994,49.55015563964844,50.20954132080078,22.791833877563477,,1.5876777172088623,0.33000001311302185,51250000,884199981056,3903753551872.0,159195119616,702848368640.0,3106.246337890625,13714.1142578125,20800.18,1342080,0.01956291726275632
71,2,118,138,14,lancia a112,lancia,a112,3,5,1,0,42,7752,903.0,32.5,670,4.0,2.0,323.0,148.0,134.0,7.199999809265137,7.199999809265137,7.199999809265137,7.199999809265137,135.0,18.0,9980.0,0.5784608125686646,1796.841552734375,15.95292854309082,625.5904541015625,5.554190158843994,11.166666984558105,,22.791833877563477,,0.008878316730260849,0.33000001311302185,51250000,884199981056,3903753551872.0,159195119616,702848368640.0,3106.246337890625,13714.1142578125,20800.18,1342080,0.005776108726752504
71,2,134,159,16,mercedes 200-300,mercedes,200,2,4,5,0,12,10874,1988.0,70.0,1330,5.0,4.0,468.5,177.0,144.0,9.0,11.5,14.0,11.5,160.0,15.199999809265137,23600.0,1.367903232574463,4249.04443359375,6746.11279296875,3.4983108043670654,5.554190158843994,49.55015563964844,50.20954132080078,22.791833877563477,,1.5876777172088623,0.33000001311302185,51250000,884199981056,3903753551872.0,159195119616,702848368640.0,3106.246337890625,13714.1142578125,20800.18,1342080,0.008102348593228422
71,2,165,197,19,opel kadett,opel,kadet,2,4,2,0,15,18065,1078.0,37.0,750,5.0,2.0,410.5,157.5,140.0,7.900000095367432,7.900000095367432,7.900000095367432,7.900000095367432,130.0,21.5,8560.0,0.4961547553539276,1541.1788330078125,2446.895263671875,3.4983108043670654,5.554190158843994,49.55015563964844,50.20954132080078,22.791833877563477,,1.5876777172088623,0.33000001311302185,51250000,884199981056,3903753551872.0,159195119616,702848368640.0,3106.246337890625,13714.1142578125,20800.18,1342080,0.01346044945159752
71,2,186,202,20,peugeot 504,peugeot,504,1,3,4,1,16,75377,1971.0,64.0,1230,6.0,4.0,449.0,169.0,146.0,11.899999618530273,11.899999618530273,11.899999618530273,11.899999618530273,162.0,,15980.0,0.9262328147888184,2877.107177734375,2877.107177734375,5.554190158843994,5.554190158843994,22.791833877563477,,22.791833877563477,,1.0,0.33000001311302185,51250000,884199981056,3903753551872.0,159195119616,702848368640.0,3106.246337890625,13714.1142578125,20800.18,1342080,0.05616431211254173
71,2,187,207,20,peugeot 304,peugeot,304,1,3,2,1,16,86795,1288.0,43.0,915,5.0,4.0,414.0,157.0,141.0,10.100000381469727,10.100000381469727,10.100000381469727,10.100000381469727,150.0,15.600000381469727,12950.0,0.750607967376709,2331.572998046875,2331.572998046875,5.554190158843994,5.554190158843994,22.791833877563477,,22.791833877563477,,1.0,0.33000001311302185,51250000,884199981056,3903753551872.0,159195119616,702848368640.0,3106.246337890625,13714.1142578125,20800.18,1342080,0.06467200166905103
71,2,196,227,22,renault 4,renault,4,1,3,1,1,18,103985,782.0,20.0,720,4.0,5.0,367.0,148.5,155.0,5.5,6.0,6.0,5.833333492279053,110.0,,7620.0,0.4416704773902893,1371.9371337890625,1371.9371337890625,5.554190158843994,5.554190158843994,22.791833877563477,,22.791833877563477,,1.0,0.33000001311302185,51250000,884199981056,3903753551872.0,159195119616,702848368640.0,3106.246337890625,13714.1142578125,20800.18,1342080,0.0774804780639008
71,2,212,337,22,renault 16,renault,16,1,3,2,1,18,90581,1565.0,49.5,1010,5.0,4.0,423.5,165.0,145.0,8.5,10.0,11.5,10.0,150.0,,13400.0,0.7766908407211304,2412.593017578125,2412.593017578125,5.554190158843994,5.554190158843994,22.791833877563477,,22.791833877563477,,1.0,0.33000001311302185,51250000,884199981056,3903753551872.0,159195119616,702848368640.0,3106.246337890625,13714.1142578125,20800.18,1342080,0.06749299594659036
71,2,213,338,22,renault 6,renault,6,1,3,1,1,18,97919,845.0,25.0,750,5.0,5.0,385.0,154.0,150.0,7.0,7.0,7.0,7.0,120.0,,9700.0,0.5622314214706421,1746.42919921875,1746.42919921875,5.554190158843994,5.554190158843994,22.791833877563477,,22.791833877563477,,1.0,0.33000001311302185,51250000,884199981056,3903753551872.0,159195119616,702848368640.0,3106.246337890625,13714.1142578125,20800.18,1342080,0.07296062827849309
71,2,214,319,22,renault 12,renault,12,1,3,1,1,18,100703,1289.0,39.5,880,5.0,4.0,434.0,163.5,143.5,8.25,8.25,8.25,8.25,140.0,17.0,11360.0,0.658448338508606,2045.302734375,2045.302734375,5.554190158843994,5.554190158843994,22.791833877563477,,22.791833877563477,,1.0,0.33000001311302185,51250000,884199981056,3903753551872.0,159195119616,702848368640.0,3106.246337890625,13714.1142578125,20800.18,1342080,0.07503502026704817
71,2,217,242,36,rover mini,rover,mini,7,12,1,0,19,18178,850.0,25.5,634,4.0,2.0,305.0,141.0,135.0,7.5,7.5,7.5,7.5,118.0,26.0,8430.0,0.48861968517303467,1517.7730712890625,20376.53125,0.41371122002601624,5.554190158843994,16.090343475341797,17.2362060546875,22.791833877563477,,13.42528247833252,0.33000001311302185,51250000,884199981056,3903753551872.0,159195119616,702848368640.0,3106.246337890625,13714.1142578125,20800.18,1342080,0.013544647114926084
